	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	f26	f27	f28	f29	f30	f31	f32	f33	f34	f35	f36	f37	f38	f39	f40	f41	f42	f43	f44	f45	f46	f47	f48	f49	f50	f51	f52	f53	f54	f55	f56	f57	f58	f59	f60	f61	f62	f63	f64	f65	f66	f67	f68	f69	f70	f71	f72	f73	f74	f75	f76	f77	f78	f79	f80	f81	f82	f83	f84
1084	-0.04131	-111.5996	-1.27916	-0.00045	-0.01343	0.00561	-0.0299	25.7044	0.42223	0.00104	0.00595	0.00303	-0.07703	-44.38893	-0.89493	0.00048	-0.0012	-0.00029	-0.01822	-427.0676	1.32321	-0.00174	-0.06036	-0.00083	-0.06238	203.7198	-1.51862	0.00047	0.03523	-0.00127	-0.1114	33.79751	-0.30901	0.0007	0.01634	-0.00042	0.09277	-568.05035	0.41743	-0.00321	-0.07725	-0.00043	0.02546	-132.4976	0.06684	-0.00154	-0.01979	-0.00206	-0.07174	-686.7206	-1.25693	-0.00494	-0.09959	-0.00445	0.08414	303.0672	0.50071	-0.00111	0.01772	-0.00736	0.19449	897.0444	2.01551	0.00243	0.09011	-0.0077	-0.03434	192.8604	-0.00782	0.00069	0.02598	-0.00766	-0.11322	-0.3716	-0.53582	0.00043	0.01204	-0.00621	-0.16426	-613.5116	-1.47449	-0.00059	-0.04879	-0.00233
1085	0.25092	-38.185	0.31519	0.00033	0.00529	0.00023	0.08661	493.67004	-1.21031	0.00349	0.10038	6e-05	0.40459	62.81538	-0.18918	0.00138	0.04622	0.00014	-0.1258	75.68029	-1.99783	0.0	0.0057	6e-05	-0.53859	-3.21596	-1.58829	1e-05	-0.01501	4e-05	-0.50109	-10.09359	0.23493	-0.00139	-0.03942	-1e-05	-0.03571	-41.85987	0.45013	0.00032	0.00233	-0.00017	-0.38756	-199.85881	-0.11738	-0.00138	-0.05285	-0.00023	0.09927	-101.7164	0.99749	-0.00052	0.00468	-0.00028	-0.44504	-576.35622	-1.80756	-0.00524	-0.15978	-0.00039	0.00821	-802.39346	1.69388	-0.00627	-0.16659	-0.00041	0.08164	-601.88173	2.14316	-0.00434	-0.10149	-0.00044	-2.01686	-1481.70062	-1.33329	-0.01442	-0.45801	-0.00027	-2.01686	-1481.70062	-1.33329	-0.01442	-0.45801	-0.00027
1086	-0.10213	-133.96231	-1.66181	-0.00108	0.00269	0.00073	-0.27742	-233.14683	-2.48365	-0.00096	-0.02744	-0.00209	0.20498	-162.59327	4.0156	-0.0003	-0.04934	-0.00062	0.16027	-53.95342	-0.3402	-0.00142	-0.02462	-0.00111	-0.5588	-198.2814	-7.10149	-0.00033	-0.01681	-0.0006	-0.06728	-199.41538	0.67449	-0.00124	-0.04124	-0.00142	0.2671	-92.18185	2.13179	-8e-05	-0.02713	-0.00118	-0.48309	34.68697	-6.24929	0.00057	0.05401	0.00418	-0.0359	953.53373	1.46816	0.00482	0.13958	0.0026	0.3426	20.5136	5.94084	-0.00097	-0.01593	-0.00303	0.22735	-970.8646	-1.09462	-0.00348	-0.08811	-0.00253	-0.36773	66.11773	-1.36262	0.00042	-0.04459	-0.00197	0.8244	405.1814	9.91338	0.00059	0.03243	0.00139	-0.8064	-70.3736	-13.61529	-1e-05	0.03117	-0.00032
1087	-0.04341	534.87832	-0.29648	0.00233	0.07122	0.00025	0.03274	144.78608	0.8824	-2e-05	0.00493	-0.00034	-0.11073	12.12068	-0.65618	0.00117	0.01462	-0.00268	0.03685	-585.66225	0.01471	-0.00288	-0.06968	-0.00071	-0.02064	-294.81249	0.10658	-0.00245	-0.06732	-0.00018	0.04486	-3.30427	0.04412	0.00075	0.00292	0.00169	0.03027	210.82551	-0.08854	0.00055	0.02534	-0.00249	0.04122	242.68761	0.47395	0.00026	0.0342	0.00226	-0.11293	396.47096	0.00538	0.0027	0.05867	0.00263	-0.1373	-106.86356	-0.54129	-0.00048	-0.00306	-0.00067	-0.09346	-840.33199	-1.47062	-0.00414	-0.1029	-0.00409	0.01307	-1504.72027	-2.03551	-0.00713	-0.18965	-0.00519	0.01745	-2695.99582	-3.18096	-0.01404	-0.35763	-0.0041	0.01576	-2185.44916	-3.34996	-0.00843	-0.27434	-0.00348
1088	0.02454	-403.333	-0.13674	-0.00266	-0.05564	-0.0014	-0.01929	-313.18719	-0.17852	-0.00216	-0.04656	-0.00034	0.04221	188.57404	1.28673	-0.00017	0.00457	-0.0002	-0.04279	-282.41965	-1.13651	-0.00173	-0.03683	-0.00078	-0.04816	-173.86169	-1.1432	-0.00059	-0.01565	0.00027	-0.04425	503.31686	-0.23538	0.00347	0.07925	0.00056	-0.07	92.74671	-0.45085	0.0003	0.01468	-0.00068	-0.05496	-999.02062	-1.96417	-0.00727	-0.14201	-0.00138	0.05854	748.19627	1.61207	0.00485	0.08181	0.0044	0.02638	-984.52076	0.1092	-0.00459	-0.14254	-0.00222	-0.04744	-58.88862	-2.4036	0.00567	0.06631	0.00079	0.02247	2144.98027	2.4844	0.01217	0.30028	-0.00119	0.01083	-165.86862	0.6624	-0.00544	-0.04346	-0.00256	-0.00853	-3165.10862	-1.8216	-0.02758	-0.49335	0.00082
1089	-0.20412	-109.40839	-0.40703	-0.00173	-0.0429	-3e-05	-0.6011	63.98541	-1.29083	0.00041	-0.01272	7e-05	0.30919	-262.80093	-0.79193	-0.00165	-0.02807	-5e-05	0.34332	287.5043	2.1704	0.00185	0.02978	-5e-05	-0.16281	-280.76989	-3.015	-0.002	-0.0362	-4e-05	-0.45563	74.41151	-1.14893	0.00051	0.00898	0.0	0.19524	-241.08982	1.0079	-0.00289	-0.03754	-0.00012	0.43579	404.75513	1.6644	0.00356	0.07893	7e-05	-0.64687	-560.23938	-1.27427	-0.00221	-0.08592	4e-05	-0.06775	-882.06476	2.0508	-0.00593	-0.15844	-8e-05	0.31516	-82.99749	2.7174	-5e-05	0.04352	-5e-05	0.05311	431.53284	-2.42093	0.00345	0.12077	-0.00013	-0.08738	51.22351	-6.4976	0.00029	0.01302	-0.00012	-0.03624	656.63484	-1.2576	0.00413	0.04783	0.00026
1090	-0.17379	241.08011	-0.36698	-0.00011	0.02112	0.00278	-0.12875	291.78055	-1.99427	0.00158	0.04166	0.00078	0.04768	6.3409	1.00583	0.00029	-0.0003	-0.00315	-0.0605	-263.55615	-0.83859	-0.0021	-0.04436	-0.00332	-0.12109	-75.1192	-1.56056	0.00056	-0.00246	-0.00281	0.07764	-512.39271	1.54815	-0.00322	-0.08282	-0.00154	0.13969	-368.3636	0.46903	-0.00046	-0.02612	-0.00096	-0.20587	-372.23531	-1.63984	-0.00125	-0.05352	0.00084	0.33515	-263.89693	1.70833	-0.00101	-0.02618	0.00111	0.14474	13.6632	0.09378	0.00129	0.02262	0.00082	-0.65597	-153.2546	-7.77556	-0.00091	-0.00618	0.00128	-0.20678	133.4944	-3.51556	0.00049	0.02458	0.00051	0.42121	478.9784	6.64444	0.00122	0.03987	0.00037	0.25474	794.0224	6.95111	0.00274	0.08861	0.00068
1091	0.13555	-50.54697	1.46492	5e-05	-0.01396	0.00071	-0.35156	-396.26716	-2.61222	-0.00221	-0.03309	0.00029	-0.22677	44.29073	-1.80167	-0.00078	0.00956	-0.00112	0.07093	125.83345	-0.59859	0.00174	0.014	-0.00099	-0.13838	270.00604	-0.62422	0.0013	0.01951	-0.00125	-0.19443	-436.86841	-1.14444	-0.00266	-0.04958	0.0001	0.18014	-629.07241	0.76986	-0.00345	-0.08454	0.00011	0.4053	292.61523	3.25635	0.00108	0.01426	-0.00061	0.07028	266.59384	0.74889	0.00081	0.03003	-0.00082	-0.21754	-777.89862	-2.33089	-0.00396	-0.08143	2e-05	-0.09591	-739.75516	-1.52306	-0.00445	-0.0856	0.00017	-0.0523	517.67951	0.29778	0.00258	0.06325	0.0007	0.03927	1216.12018	1.36111	0.00747	0.15836	0.00105	-0.1069	769.62484	0.60444	0.00532	0.10835	0.00103
1092	0.24849	-69.50973	0.46346	-9e-05	0.00193	-0.00011	-0.11453	-255.54982	-1.79018	-0.00154	-0.04291	-0.00032	-0.01111	44.47334	1.02668	-0.00027	-0.01232	0.00016	-0.16299	169.01291	0.28606	0.00083	0.02178	9e-05	-0.21616	-143.99442	-1.45089	-0.001	-0.0327	-0.00012	-0.12006	-405.86516	0.27203	-0.0027	-0.08258	-3e-05	-0.31175	350.88309	-0.08016	0.00181	0.05039	0.00022	0.00963	-179.79963	-0.87735	-0.00131	-0.03354	-0.00011	0.55836	-477.98104	1.24818	-0.00166	-0.04268	-0.00034	-0.20248	125.79831	0.85124	0.00081	0.01296	9e-05	-0.76117	593.10634	-2.29232	0.00342	0.09933	0.00052	-0.19608	134.04907	-2.97093	0.00072	0.02949	-0.00012	-0.03718	-538.51249	-1.16516	-0.00209	-0.05397	-0.00053	0.08718	88.86351	0.52884	0.00035	0.00771	0.00041
1093	0.11873	-136.75334	2.15283	0.00026	0.00712	-0.00092	0.413	-626.23876	-2.20036	-0.00376	-0.03516	-0.00046	0.12885	902.50831	1.66288	0.00537	0.13126	0.00102	0.05812	82.05363	0.84583	0.00089	-0.0289	-0.00034	-0.43192	-896.33417	-4.14841	-0.00644	-0.11922	-0.00059	-0.4833	141.82498	-2.0065	-0.00039	-0.02922	-0.00021	-0.31302	320.60448	1.43806	0.00231	-0.01966	-0.00012	-0.30537	-663.75504	-1.415	-0.00456	-0.0901	0.00094	-0.42503	-655.89728	-4.81179	-0.00648	-0.12881	-0.00078	-0.1825	209.14327	-3.11417	0.00106	0.04717	-0.00154	0.01563	-149.76096	-0.1755	0.00048	-0.0075	0.00085	-0.08872	-188.44855	0.5975	-0.00249	-0.04221	-0.00138	-0.04955	414.02379	1.90083	0.00369	0.09725	-0.00098	0.08932	106.67098	4.8675	0.00058	0.0073	0.00156
1094	-0.34258	-28.29717	-3.31857	-0.00044	-0.01919	-3e-05	-0.41139	-140.75375	-2.02538	-4e-05	0.00506	-0.00012	0.43564	-111.0311	2.74	-0.00067	-0.01226	0.0001	0.09002	-143.93124	0.12273	-0.00093	-0.05349	-0.00011	-0.35778	69.7002	-1.216	0.00091	0.02838	-0.00013	-0.38842	46.91973	-2.04556	-0.00087	-0.02753	-5e-05	0.64035	33.1724	2.79375	0.00042	0.02911	0.00014	-0.01825	-161.41503	-1.83571	-0.00048	-0.00539	-1e-05	-1.10686	160.4844	-4.095	0.00074	0.00736	2e-05	0.51778	195.5884	4.572	0.00127	0.03923	0.00028	-0.09019	-57.1306	-1.7975	-0.00033	-0.02263	-0.00011	-0.95306	-46.51093	-7.14	-0.0	0.01716	-0.00037	0.88423	-573.7336	5.075	-0.00407	-0.04883	-0.00013	1.87977	402.4944	12.25	0.00101	-0.0309	1e-05
1095	0.01086	-361.23403	-0.59926	-0.00298	-0.06362	-0.00134	-0.35468	136.40486	-3.58317	0.00184	0.02176	-0.00035	0.12668	-485.71027	0.6756	-0.00356	-0.06973	-0.00035	-0.10995	82.80985	1.41705	0.00028	0.0139	-0.00148	-0.07376	-408.5358	0.1912	-0.00332	-0.07148	-9e-05	0.07276	-317.04538	-1.51062	-0.00198	-0.03236	-0.00024	-0.06673	221.6569	-1.8559	0.00116	0.0616	-0.00156	0.22718	71.89126	2.38331	-0.00148	-0.01617	0.00426	-0.12249	934.29207	1.9936	0.00697	0.074	4e-05	-0.44522	-723.8316	-2.9352	-0.00509	-0.12527	-0.00115	0.47768	536.5564	1.5271	0.00511	0.11615	-0.00106	0.02317	-1501.9776	-0.0204	-0.01216	-0.26513	-0.0001	-1.13997	2471.1854	-2.5414	0.02299	0.51249	0.00065	-0.03127	-2506.5396	-0.2244	-0.02151	-0.36786	0.00011
1096	-0.25516	264.16952	-2.29101	0.00099	0.02692	0.00108	0.07497	666.09128	1.17659	0.00383	0.10463	0.00119	0.08418	257.73693	0.36418	0.00081	0.03523	0.00063	-0.15454	483.15271	-1.00588	0.0029	0.06347	-0.00216	0.04468	-337.31029	0.81724	-0.00234	-0.05887	-0.00152	0.0551	-450.97003	-0.54612	-0.00239	-0.0472	-0.00086	-0.10779	-794.37829	-0.09666	-0.00597	-0.15411	-0.00178	0.05225	-252.91634	0.40437	-0.00087	-0.01875	-0.00088	0.144	-1426.22507	0.45707	-0.00815	-0.21224	0.00027	-0.33095	-513.40556	-2.02102	-0.00181	-0.07848	-0.00138	0.41361	-1200.53012	1.47301	-0.00651	-0.16374	0.00018	-0.35302	366.23871	-3.32427	0.0026	0.0533	-5e-05	0.22604	-1407.87862	1.05084	-0.00832	-0.20474	-0.0011	-0.10714	1486.00604	-3.93849	0.01707	0.32879	0.00103
1097	-0.09616	329.06323	-0.48697	0.00101	0.05341	0.00437	-0.02912	-379.60298	-0.0688	-0.00124	-0.04641	-0.00036	-0.01312	80.96521	-0.40471	0.00018	-0.00771	-0.00269	-0.33823	316.28895	-1.93194	0.00259	0.05082	-0.0031	0.05808	46.27864	-0.03736	-0.00101	-0.00565	-0.00325	0.16732	293.66893	1.01277	0.00154	0.02962	-0.00422	-0.08377	-161.51629	0.15809	-0.00089	-0.01435	-0.00324	0.07719	-934.74148	-0.88535	-0.00544	-0.12714	0.00269	0.12544	-212.77684	0.71873	-0.00207	-0.02815	0.00557	-0.34637	637.85658	-1.54982	0.00346	0.09965	0.00426	0.26958	-186.65979	1.16718	-0.00116	-0.0344	-0.00105	-0.17841	-2038.37773	0.54796	-0.01113	-0.34392	-0.00483	-0.11902	-1710.16096	0.02084	-0.00636	-0.26169	-0.00421	0.32474	-937.90596	-1.18516	-0.0012	-0.04937	-0.00225
1098	-0.21712	-207.1523	-1.1626	-0.00061	-0.01942	-0.00148	-0.20968	-404.17413	-0.73191	-0.00222	-0.04884	-0.00088	-0.20941	86.30296	-0.3176	0.00063	-0.00416	0.00028	-0.18596	-368.57013	-1.81287	-0.00093	-0.03957	-0.00371	0.47663	528.08358	1.585	0.00153	0.0838	0.00275	0.24709	187.71462	1.53151	0.001	0.01538	-0.00034	-0.42344	-132.71574	-2.2836	0.00141	0.02023	-0.00233	0.0193	-860.52954	1.49611	-0.00652	-0.16791	0.0016	-0.06708	-368.81238	-0.23993	-0.00322	-0.10956	-0.00458	-0.55782	848.61231	-0.9192	0.00339	0.09445	0.00392	0.84396	412.92718	2.0989	0.00091	0.07729	0.00509	-0.95066	-584.07271	-2.89827	-0.00407	-0.07883	0.00017	0.46748	-1182.16949	1.5094	-0.00661	-0.20402	-0.0019	0.18854	-803.21049	0.0504	-0.00142	-0.15245	-0.00714
1099	-0.16267	-57.31982	-1.03449	-0.00048	-0.01876	-0.0011	-0.08964	-169.22095	-1.66341	-0.00072	-0.01119	0.00285	0.05351	-288.5646	-0.33304	-0.00155	-0.03639	-0.00151	-0.19284	-65.87485	-1.34758	-0.00012	0.00067	0.00017	0.15833	247.35144	1.37011	0.00103	0.02816	-0.00104	0.06017	287.75899	0.81307	0.00094	0.02123	-0.00049	0.05887	-201.06307	1.42684	-0.00028	-0.01866	-0.00082	-0.09196	-72.38973	-1.7482	-0.00041	0.00426	-0.00084	-0.02818	-232.03393	-0.91838	-0.00112	-0.03703	-0.00235	-0.11936	2.53058	-2.77476	0.00051	0.02283	-8e-05	-0.05813	472.14518	1.88768	0.00166	0.01651	-0.00172	0.59337	-419.65582	7.35462	-0.00275	-0.05897	0.00116	-0.4119	80.44984	-5.82916	0.00142	0.04766	-0.00033	-0.41276	63.01484	-2.37982	-0.0005	-0.03942	0.0015
1100	-0.21519	-339.93849	0.26802	-0.00169	-0.05477	-0.0014	0.18385	199.547	0.91547	0.00083	0.0326	0.00233	0.13357	54.74673	0.47833	0.00024	-0.00187	-0.00236	-0.33982	-700.3954	-2.2504	-0.00366	-0.11314	-0.00079	0.03214	-50.19462	-1.36589	-0.00012	-0.01118	-0.00214	-0.12392	97.68307	-2.96222	0.0007	0.02004	0.00129	0.38194	-587.15774	0.56694	-0.00217	-0.05183	-0.00152	-0.39299	873.74132	-2.99175	0.00443	0.14584	0.00411	-0.06446	-21.01671	1.85389	0.00035	0.00736	-0.00224	-0.02421	-16.98329	1.80644	-0.00193	-0.06558	0.00216	-0.70094	786.87418	-2.63056	0.00494	0.1556	-0.00186	-0.15762	-1101.55782	4.28444	-0.00838	-0.28908	-0.00158	-0.20406	150.28818	-2.97889	0.00106	0.04679	-0.00048	-0.40236	-1550.62382	-0.04889	-0.00775	-0.26592	-0.00216
1101	-0.19081	-165.46103	-3.19419	-0.00064	-0.00784	-0.00047	0.33932	164.34317	0.37881	0.00119	0.05557	-0.00019	0.33346	-51.63543	1.93838	-0.00028	-0.02086	0.00017	-0.71325	-92.65251	-6.00462	-0.00039	0.00998	-0.00066	0.23326	172.1278	2.22404	0.00018	-0.00318	0.00044	-0.37018	-317.91338	0.50745	-0.00186	-0.06409	0.00066	-0.58987	150.6464	-3.12604	-6e-05	0.00123	-0.00129	0.26247	-273.75531	5.82966	-0.00185	-0.08695	0.00062	-0.66399	81.3174	-3.47129	0.00187	0.04861	-0.00086	0.22921	-298.5128	1.51778	-0.00206	-0.07565	-0.0006	0.56224	-282.8771	0.99004	-0.00104	-0.00599	-0.00205	-0.84542	-112.54027	-5.55707	-0.00104	-0.06653	6e-05	1.38756	308.3764	6.95738	0.00116	0.04784	-0.0002	-2.72969	615.6584	-7.31196	0.00214	0.07417	5e-05
1102	0.53335	-247.08643	3.15454	-0.00147	-0.02827	-0.00127	0.10399	200.52615	-0.10083	0.00076	0.04324	0.00263	-0.22142	-816.01833	-1.35843	-0.00442	-0.12579	-0.00289	-0.25509	-482.47818	-2.02869	-0.00167	-0.06229	-0.00157	-0.29471	-129.465	-1.8542	7e-05	-0.02744	-0.00159	-0.46152	-325.01222	-2.48782	-0.00224	-0.05911	-0.00221	-0.43293	1088.7225	-3.07285	0.00535	0.15022	0.00142	-0.23194	17.96714	-1.69617	-0.00018	0.00532	-0.00198	0.42141	1080.80167	3.69573	0.00449	0.15661	0.00727	0.49706	-1112.366	3.4572	-0.00626	-0.17148	-0.00115	0.11758	-482.63	0.6499	-0.00272	-0.06125	0.0051	-0.68685	-113.82667	-2.98827	0.00013	-0.05454	-0.00562	-0.76432	612.88	-5.1976	0.0053	0.11347	-0.00354	0.14911	-770.8	-1.1096	-0.00083	-0.11427	-0.00857
1103	-0.08544	-153.6546	-0.27854	-0.00084	-0.03042	-0.00559	-0.05622	-74.28668	-0.12394	-0.0014	-0.02952	0.00098	-0.00652	-91.56643	-0.10873	-7e-05	-0.01817	0.00205	0.18398	239.76658	0.72669	0.00164	0.06591	-0.00599	-0.11734	25.345	-0.4798	-0.00018	-0.00984	0.00722	-0.05776	-270.84138	-0.06107	-0.00167	-0.05069	-0.00421	-0.07565	-66.7016	-0.4449	-0.00061	-0.01483	0.00046	0.10946	98.98811	-0.17783	0.00203	0.03743	0.00259	-0.12457	-67.71893	-0.10073	-0.00088	-0.02094	-0.00541	-0.1302	-151.1712	-0.2392	-0.00148	-0.0385	0.00374	0.03105	-66.6546	-0.3569	0.00122	0.005	-0.00183	0.08627	238.98373	0.06693	0.0002	0.03263	-0.00068	-0.0437	-33.1296	0.1136	0.00012	-0.00605	-0.00344	0.0529	203.9184	0.0256	0.00059	0.02674	0.00525
1104	-0.21541	-542.86767	-2.14841	-0.00224	-0.07279	-0.00372	-0.09715	-212.35878	-0.82838	-0.00097	-0.02648	5e-05	0.10725	163.56121	0.83583	0.00067	0.02081	0.00206	-0.16308	-521.67202	-1.79374	-0.00216	-0.06769	-0.00424	0.26964	1072.17751	2.82178	0.00462	0.14476	0.00552	-0.25179	-542.60181	-2.04259	-0.00231	-0.08039	-0.00346	0.03258	-151.31037	0.50819	-0.0009	-0.0218	-0.00064	-0.02964	94.95176	-0.25317	0.00062	0.02617	0.00296	-0.16046	-578.82573	-1.83889	-0.00246	-0.07312	-0.00475	0.50959	1241.92684	4.63111	0.00518	0.15688	0.00652	-0.35873	-654.49462	-2.42139	-0.00295	-0.10443	-0.00325	-0.27286	-620.58507	-3.70889	-0.00253	-0.06029	-0.00358	0.58066	966.62171	4.04111	0.00476	0.15633	0.00758	-0.21314	-756.22329	0.66111	-0.00422	-0.14321	-0.0075
1105	-0.06734	-472.29	-0.38926	-0.00247	-0.06685	0.00048	-0.30304	138.80846	-3.55978	0.00126	0.03891	-0.00143	-0.1698	10.84083	-0.33007	0.00052	-0.01081	-0.00203	0.28392	27.14727	3.04869	-0.00093	-0.02177	-0.00185	-0.01253	-428.164	-1.6082	-0.00108	-0.03142	-0.00237	-0.30943	294.83333	-2.2464	0.00078	0.04244	0.00597	0.13923	-136.415	1.48085	-0.00194	-0.04458	0.00192	0.33607	18.83571	2.0856	0.00139	0.04428	-0.00145	0.10014	-904.85667	1.18393	-0.00566	-0.1637	-0.00286	-0.60391	699.946	-2.9624	0.0026	0.05836	-0.0045	-0.32138	-301.1175	-1.7099	-0.00012	-0.04985	-0.00497	0.17492	-523.58667	-0.53773	-0.0028	-0.03368	0.0046	0.48978	1911.665	4.0916	0.00868	0.2543	0.00619	0.18598	-796.26	-1.5744	-0.00136	-0.04254	-0.0015
1106	0.09826	-150.21877	0.10954	0.00016	-0.00348	0.00015	-0.08534	-164.10141	-0.07114	-0.00145	-0.04515	-0.00046	-0.0627	381.54434	0.48857	0.00216	0.04154	-0.00048	-0.04249	-98.21097	-1.01051	-0.00112	-0.01205	-0.00028	-0.15709	-635.29096	-2.6042	-0.00488	-0.08316	0.00023	-0.14865	58.85766	0.35418	-0.00165	-0.03664	-0.001	-0.127	-218.63082	-1.9921	-0.00078	-0.00698	5e-05	0.11893	-37.1223	0.20869	3e-05	0.02977	0.0003	0.27794	126.52307	1.60273	0.00142	0.0308	9e-05	0.07036	90.06338	0.2552	0.00129	0.01565	9e-05	-0.25904	-41.99299	-0.8976	0.00033	-0.01158	2e-05	0.14469	-290.73493	1.3904	-0.00163	-0.06229	-1e-05	0.06255	-163.41216	0.4444	-0.00113	-0.05528	0.00017	-0.38209	-706.22982	-0.4796	-0.00442	-0.1409	-0.00043
1107	-0.31724	-237.89038	-0.91894	-0.00217	-0.06396	-5e-05	-0.18445	105.90455	-2.41996	0.00079	0.03301	-0.00028	0.03176	-605.26591	-2.07551	-0.00375	-0.08463	0.00021	-0.57416	306.30333	-1.7985	0.00269	0.05348	-0.00043	0.32437	73.67222	1.7374	0.00011	-0.02024	-9e-05	0.40109	260.15188	4.12116	0.00099	0.02891	1e-05	-0.2476	-379.39826	-2.53638	-0.00206	-0.07219	-0.00053	0.2754	-434.57188	-3.38598	-0.00076	0.03464	-0.0006	-0.70462	208.9192	-0.99117	0.00119	0.01467	0.00094	-0.23635	5.58854	1.00212	-0.00032	0.00052	0.00022	0.01968	517.65313	5.5606	0.00199	0.02547	-0.0014	0.94004	-409.75	3.4966	-0.00232	-0.04352	3e-05	-0.11252	151.93229	-3.38798	0.00082	0.01652	-0.00102	-1.08002	-709.92188	-15.76309	-0.00155	-0.01889	-0.00031
1108	-0.0341	-503.20906	-1.65526	-0.00163	-0.03705	-0.00072	-0.34897	-552.52131	-1.14163	-0.00326	-0.09719	-0.00086	-0.15915	599.19296	0.5846	0.00199	0.05599	0.00053	-0.23592	-193.99813	-0.46185	-0.00097	-0.05104	-0.00148	-0.24747	-877.21436	-2.3128	-0.00426	-0.0889	-0.0012	0.02432	833.40307	0.63782	0.00298	0.09405	0.00031	0.54855	-513.32699	2.64885	-0.00307	-0.08285	-0.00063	0.55826	-444.77097	-0.75783	-0.00137	0.00683	-0.00113	-0.68672	1028.67329	-1.4324	0.00453	0.14938	0.0047	0.11058	-104.96182	4.2388	-0.00275	-0.15695	0.00013	0.08034	-1504.79082	-2.8684	-0.01078	-0.19827	-0.00031	-0.90308	1052.60729	-2.8564	0.00731	0.22757	-0.00156	0.23891	2373.53218	3.5136	0.02016	0.31778	-0.00313	0.23278	-3187.11582	-3.2004	-0.02073	-0.41968	-0.00268
1109	-0.12676	82.09889	0.82423	0.00071	-0.00336	-0.0022	-0.02142	-252.88055	-0.61093	-0.00088	-0.03982	0.00208	-0.30315	-207.86657	-1.97329	-0.00141	-0.04179	-0.00309	-0.36476	-203.1224	-1.71729	-0.00176	-0.05658	0.00285	0.32108	39.2658	0.55978	0.00047	0.0481	-0.00224	-0.35602	-11.51929	-1.22062	-0.00122	-0.02422	0.00066	0.3084	-549.82065	-0.52621	-0.00142	-0.02708	0.00027	0.43994	-113.97269	-0.193	-0.0012	-0.00546	-0.00065	-0.6726	644.43327	-5.36751	0.00331	0.0996	-0.00053	-0.34164	569.2536	0.15031	0.00302	0.06457	-0.00326	-0.4066	-28.5919	1.16488	-0.00018	-0.06943	-0.00121	0.61147	-239.91173	6.67293	-0.00095	-0.04313	-0.00213	1.0238	-1406.4634	6.38071	-0.00469	-0.12633	0.00126	-1.494	1379.9816	-10.23996	0.00415	0.18761	0.00022
1110	0.29502	350.2139	4.45563	0.00163	0.04456	-0.00027	-0.18715	348.09128	-2.19889	0.00204	0.06085	-0.00074	-0.57645	-162.63234	-8.3525	-0.00063	-0.01411	-0.00054	-0.41214	138.41277	-6.50313	0.00106	0.02743	-0.00043	0.0154	-154.48176	-0.32156	-0.00119	-0.03349	-0.00012	0.3321	80.72086	4.25222	0.00092	0.01598	0.00102	0.52317	-308.97112	7.94069	-0.00182	-0.04724	0.00102	0.20186	-34.15024	3.45683	-1e-05	-0.00104	-0.00082	-0.20434	-228.88473	-2.28444	-0.00126	-0.04022	-0.00064	-0.6751	-54.54062	-7.87222	-0.00037	-0.01669	-0.00165	-0.37685	-897.36529	-5.77806	-0.00548	-0.13472	0.00059	0.13068	-1098.66084	0.21111	-0.00622	-0.15531	0.00183	0.5207	-1405.27862	4.21944	-0.00906	-0.20172	-0.00031	0.48742	-1078.28529	4.37444	-0.00471	-0.13347	-0.00039
1111	-0.061	-123.61286	-1.30546	-0.00067	-0.00112	-0.00098	-0.15369	-309.00308	-1.53483	-0.00144	-0.02605	-0.0005	-0.1021	134.80167	0.63507	0.00019	-0.01358	-0.00051	-0.23363	-154.85091	-1.08578	-0.00144	-0.04378	0.00025	-0.01573	-322.828	0.4094	-0.00134	-0.0501	-0.00057	0.27367	-200.67889	1.72329	-0.0007	-0.02185	0.00042	-0.1077	345.895	-2.13885	0.00266	0.07553	0.00014	0.16194	376.40857	2.33354	0.00202	0.0505	0.00068	-0.31487	38.12333	-3.2576	0.00089	0.04293	0.00069	-0.15825	-364.332	-1.892	-0.00339	-0.04863	-0.00151	0.43318	869.52	4.5319	0.00226	0.03992	-0.00123	0.09367	-686.85333	1.1444	-0.00394	-0.11508	0.00066	-0.56376	-1620.45	-8.1916	-0.00985	-0.17091	0.00027	0.11058	2332.08	5.9004	0.02002	0.32764	3e-05
1112	-0.08907	-409.56119	-1.11248	-0.00231	-0.07306	-0.00061	-0.5507	-77.28226	-3.16011	-0.00036	-0.01296	0.00027	0.53706	246.02371	2.34027	0.00234	0.07938	-0.00011	-0.44231	-441.86596	-3.78038	-0.00294	-0.08699	-0.00022	-0.5444	495.53784	-0.63289	0.00154	0.03734	0.00051	0.50296	-185.86899	1.71597	-0.00023	-0.00022	-0.00052	-0.4758	-140.39112	-2.64262	-0.00124	-0.0267	0.00043	-0.56343	253.61119	-0.01138	0.00177	0.02958	-0.00042	0.76516	-442.06162	6.18593	-0.00231	-0.05243	0.00011	0.56462	577.07818	3.28364	0.00196	0.0598	0.00022	0.02617	-0.95379	-3.61912	4e-05	-0.0275	0.00015	-0.01872	-596.20507	-6.58129	-0.0023	-0.02648	-0.00035	-0.34904	78.97938	-4.75462	0.00091	0.06417	-0.00013	-0.46197	488.86604	-1.14596	0.00161	-0.02716	0.00023
